-0.18,2.64,-2.09,272.54,301.92,218.39,0.20,0.67,0.10,277.36,219.60,346.53,-0.04,3.69,0.09,18.31,3.95,5.75
-0.18,2.64,-2.09,272.54,302.35,217.94,0.20,0.67,0.10,277.33,219.41,346.72,-0.04,3.70,0.09,17.58,4.55,5.77
-0.18,2.64,-2.09,272.54,302.80,217.50,0.20,0.67,0.10,277.34,219.44,346.69,-0.04,3.69,0.09,18.20,5.28,6.04
-0.18,2.64,-2.09,272.51,302.43,217.86,0.20,0.67,0.10,277.35,219.70,346.46,-0.04,3.69,0.09,20.15,5.57,5.86
-0.18,2.64,-2.09,272.51,302.66,217.61,0.20,0.67,0.10,277.37,219.44,346.70,-0.04,3.70,0.09,16.75,5.81,5.78
-0.18,2.64,-2.09,272.53,302.53,217.73,0.20,0.67,0.10,277.34,219.47,346.66,-0.04,3.70,0.09,13.90,6.00,6.06
-0.18,2.64,-2.09,272.52,302.83,217.42,0.20,0.67,0.10,277.36,219.86,346.29,-0.04,3.70,0.08,15.48,6.22,6.34
-0.18,2.64,-2.09,272.53,303.77,216.48,0.20,0.67,0.10,277.31,219.56,346.60,-0.04,3.70,0.09,17.01,6.11,6.39
-0.18,2.64,-2.09,272.51,302.86,217.41,0.20,0.67,0.10,277.33,219.33,346.83,-0.04,3.70,0.09,15.94,5.95,6.67
-0.18,2.64,-2.09,272.50,308.23,212.02,0.20,0.67,0.10,277.27,219.40,346.79,-0.04,3.70,0.09,15.70,5.69,7.23
-0.18,2.64,-2.09,272.48,307.08,213.17,0.20,0.67,0.10,277.28,219.91,346.30,-0.05,3.70,0.09,16.71,4.73,7.80
-0.18,2.64,-2.09,272.47,304.28,215.98,0.20,0.67,0.10,277.26,219.61,346.56,-0.05,3.69,0.09,17.40,3.83,7.98
-0.18,2.64,-2.09,272.50,303.30,216.94,0.20,0.67,0.10,277.27,219.53,346.62,-0.05,3.69,0.09,18.10,3.60,8.26
-0.18,2.64,-2.09,272.51,303.52,216.73,0.20,0.67,0.10,277.24,219.70,346.47,-0.05,3.69,0.09,19.06,3.41,8.41
-0.18,2.64,-2.09,272.45,315.48,204.70,0.20,0.67,0.10,277.14,219.68,346.58,-0.05,3.69,0.10,19.77,2.99,9.11
-0.18,2.64,-2.09,272.45,326.15,193.91,0.20,0.67,0.10,276.54,218.46,348.03,-0.06,3.69,0.10,21.16,2.01,9.48
-0.18,2.64,-2.09,272.66,329.53,190.52,0.20,0.67,0.09,275.81,218.39,349.54,-0.05,3.68,0.11,22.80,1.24,9.69
-0.18,2.64,-2.09,272.76,332.68,187.28,0.18,0.67,0.08,275.34,218.14,352.07,-0.04,3.68,0.11,24.28,0.73,8.87
-0.18,2.64,-2.09,272.25,316.14,204.03,0.15,0.66,0.06,274.45,219.18,350.35,-0.03,3.68,0.12,24.67,0.16,7.62
-0.18,2.64,-2.09,272.25,308.06,212.07,0.12,0.66,0.04,274.70,220.46,344.45,-0.01,3.68,0.12,24.71,359.86,4.75
-0.18,2.64,-2.09,272.31,316.94,202.75,0.12,0.66,0.04,275.13,225.60,339.80,0.01,3.68,0.12,24.20,0.47,0.33
-0.18,2.64,-2.09,273.08,327.84,191.68,0.12,0.66,0.04,274.93,224.38,340.84,0.02,3.68,0.12,23.49,1.97,356.38
-0.18,2.64,-2.09,273.99,329.81,190.37,0.12,0.66,0.04,274.93,226.90,338.16,0.03,3.67,0.12,24.54,3.68,354.73
-0.18,2.64,-2.08,275.96,335.22,185.83,0.12,0.66,0.04,275.12,233.09,331.83,0.04,3.67,0.12,23.97,3.88,353.37
-0.18,2.65,-2.07,280.14,353.17,171.89,0.12,0.66,0.04,274.76,231.26,333.48,0.03,3.67,0.13,24.32,4.14,353.28
-0.21,2.66,-2.04,278.38,50.25,109.84,0.12,0.66,0.04,274.70,231.96,332.88,0.02,3.66,0.14,25.75,4.87,354.57
-0.25,2.68,-2.00,281.18,108.18,47.71,0.12,0.66,0.04,274.68,233.10,331.81,0.01,3.66,0.15,26.46,4.96,354.94
-0.24,2.67,-2.00,273.72,229.29,291.64,0.12,0.66,0.04,274.52,231.49,333.49,0.00,3.66,0.16,28.13,4.79,356.66
-0.24,2.66,-1.99,273.85,209.54,310.19,0.12,0.66,0.04,274.66,228.57,336.61,-0.02,3.65,0.16,29.08,3.88,358.91
-0.24,2.66,-1.99,275.01,216.19,303.61,0.12,0.66,0.04,274.62,226.52,338.63,-0.03,3.65,0.16,29.77,2.80,0.71
-0.24,2.67,-1.99,275.80,216.87,297.68,0.12,0.66,0.04,274.54,222.25,342.94,-0.03,3.65,0.15,30.40,2.21,1.46
-0.25,2.67,-2.00,277.30,205.77,296.89,0.12,0.66,0.04,274.53,221.13,344.06,-0.02,3.65,0.15,31.72,2.13,1.78
-0.25,2.67,-2.00,277.88,200.71,297.50,0.12,0.66,0.04,274.49,222.18,343.01,-0.02,3.65,0.15,33.26,1.70,2.06
-0.25,2.67,-2.00,277.99,198.52,301.07,0.12,0.66,0.04,274.48,221.41,343.77,-0.02,3.64,0.15,36.87,2.22,4.24
-0.25,2.68,-1.99,276.49,197.27,301.52,0.12,0.66,0.04,274.47,222.49,342.73,-0.02,3.63,0.15,41.57,1.41,4.09
-0.25,2.68,-1.99,275.96,202.78,296.50,0.12,0.66,0.04,274.41,221.73,343.52,-0.02,3.63,0.15,43.03,1.40,4.61
-0.24,2.68,-1.98,273.30,223.95,281.11,0.12,0.66,0.04,274.40,221.23,344.03,-0.02,3.63,0.15,42.46,1.47,5.29
-0.24,2.67,-1.98,270.93,215.03,302.34,0.12,0.66,0.04,274.40,219.05,346.18,-0.02,3.63,0.16,43.28,1.71,6.52
-0.24,2.66,-1.99,272.07,177.52,340.78,0.12,0.66,0.04,274.41,220.29,344.97,-0.03,3.62,0.16,43.89,0.89,6.81
-0.24,2.66,-2.00,272.73,195.45,323.48,0.12,0.66,0.04,274.39,219.72,345.53,-0.03,3.63,0.16,43.19,0.26,7.25
-0.24,2.66,-2.00,273.37,199.39,319.51,0.12,0.66,0.04,274.43,220.52,344.77,-0.04,3.62,0.15,43.76,358.79,7.64
-0.24,2.66,-2.00,273.60,205.63,313.49,0.12,0.66,0.04,274.40,220.84,344.46,-0.05,3.61,0.16,46.64,356.69,7.98
-0.25,2.66,-2.00,273.02,210.45,308.61,0.12,0.66,0.04,274.41,220.58,344.75,-0.06,3.59,0.16,54.01,354.60,10.06
-0.25,2.66,-2.00,272.74,218.53,300.50,0.12,0.66,0.04,274.38,220.23,345.09,-0.07,3.57,0.17,60.40,348.76,7.75
-0.25,2.66,-2.00,273.18,221.38,297.82,0.12,0.66,0.04,274.35,219.07,346.22,-0.08,3.55,0.17,66.75,345.07,6.33
