-0.10,2.65,-1.99,277.57,75.90,97.72,0.14,0.65,0.10,274.92,139.70,54.47,-0.08,3.77,0.20,4.16,358.45,1.80
-0.10,2.65,-1.99,277.68,75.29,98.37,0.14,0.65,0.10,275.01,139.64,54.50,-0.07,3.77,0.20,4.31,359.50,1.14
-0.10,2.65,-1.99,277.85,75.62,98.04,0.14,0.65,0.10,275.15,139.84,54.26,-0.06,3.77,0.19,4.48,0.70,0.87
-0.10,2.65,-1.99,277.91,75.86,97.83,0.14,0.65,0.10,275.23,139.97,54.15,-0.05,3.77,0.19,4.42,2.22,0.72
-0.10,2.65,-1.99,277.92,76.06,97.65,0.14,0.65,0.10,275.33,140.34,53.75,-0.05,3.77,0.20,5.02,3.94,0.83
-0.10,2.64,-1.99,277.96,76.47,97.22,0.14,0.65,0.10,275.42,140.35,53.72,-0.05,3.77,0.20,5.21,5.89,1.25
-0.10,2.64,-1.99,278.08,77.51,96.19,0.14,0.65,0.10,275.56,141.05,53.03,-0.05,3.77,0.20,5.21,8.38,1.90
-0.10,2.64,-1.99,278.25,78.34,95.37,0.14,0.65,0.10,275.82,141.50,52.56,-0.06,3.77,0.20,5.73,11.12,2.41
-0.10,2.64,-1.99,278.60,80.68,93.08,0.14,0.65,0.10,276.20,142.10,51.94,-0.06,3.77,0.21,6.18,14.06,2.55
-0.10,2.64,-1.99,278.98,83.95,89.87,0.14,0.65,0.10,276.65,142.98,51.05,-0.06,3.76,0.21,6.46,18.04,2.61
-0.10,2.64,-1.99,279.27,86.91,87.01,0.14,0.66,0.10,277.70,144.63,49.37,-0.05,3.76,0.21,7.15,22.40,2.41
-0.10,2.64,-1.99,279.79,88.64,85.43,0.18,0.66,0.06,276.79,140.88,68.49,-0.03,3.76,0.20,7.58,25.69,2.13
-0.10,2.64,-1.99,280.19,89.60,84.52,0.19,0.65,0.00,273.18,32.68,191.95,0.00,3.76,0.19,7.79,28.10,1.33
-0.09,2.64,-1.99,280.56,90.03,84.05,0.19,0.65,0.00,272.90,111.90,112.86,0.04,3.76,0.18,8.49,30.56,0.56
-0.09,2.65,-1.99,280.58,88.58,85.53,0.19,0.65,0.00,273.49,157.49,66.72,0.09,3.76,0.17,9.26,33.04,359.77
-0.09,2.65,-1.99,280.07,85.19,89.00,0.19,0.65,0.00,273.26,161.82,62.46,0.13,3.76,0.15,9.79,35.68,358.96
-0.09,2.65,-1.99,279.77,81.92,92.36,0.19,0.65,0.00,273.10,163.06,61.19,0.18,3.75,0.13,11.19,38.80,358.08
-0.09,2.65,-1.99,280.94,76.97,97.50,0.19,0.65,0.00,272.82,166.20,57.95,0.21,3.75,0.12,12.60,41.77,357.08
-0.08,2.65,-1.99,286.21,79.54,100.77,0.19,0.65,0.00,272.55,167.97,56.19,0.23,3.74,0.10,13.93,44.91,356.05
0.02,2.66,-1.99,275.77,91.00,116.11,0.19,0.65,0.00,272.34,166.60,57.59,0.24,3.73,0.09,15.10,48.11,355.19
0.07,2.66,-1.99,278.28,119.99,100.99,0.19,0.65,0.00,272.37,161.19,63.02,0.24,3.73,0.09,15.75,52.34,355.28
0.07,2.65,-2.00,276.56,122.79,96.26,0.19,0.65,0.00,272.58,160.17,64.06,0.22,3.73,0.10,16.57,57.01,356.11
0.06,2.65,-2.00,277.28,116.14,101.95,0.19,0.65,0.00,272.97,154.90,69.35,0.21,3.73,0.11,16.82,61.81,357.67
0.06,2.64,-2.00,277.00,117.02,100.90,0.19,0.65,0.00,273.86,158.86,65.35,0.19,3.73,0.12,17.26,65.85,359.11
0.06,2.64,-2.00,277.28,120.61,97.09,0.19,0.65,0.00,274.78,163.00,61.17,0.18,3.73,0.13,17.50,69.53,0.24
0.06,2.64,-2.00,277.29,123.55,94.06,0.19,0.65,0.00,275.28,164.15,60.07,0.18,3.73,0.14,18.33,72.66,1.27
0.06,2.64,-2.00,277.35,125.80,91.72,0.19,0.65,0.00,275.60,163.46,60.76,0.18,3.73,0.15,18.11,74.49,2.22
0.06,2.64,-2.00,277.39,125.95,91.54,0.19,0.65,0.00,275.35,163.98,60.29,0.19,3.72,0.15,18.84,75.19,2.93
0.06,2.64,-2.00,277.35,125.61,91.87,0.19,0.65,0.00,274.89,164.57,59.68,0.20,3.72,0.15,19.27,74.83,3.26
0.06,2.64,-2.00,277.30,124.41,93.07,0.19,0.65,0.00,274.56,163.47,60.81,0.22,3.72,0.14,19.90,73.39,2.94
0.06,2.64,-2.00,277.13,122.45,95.05,0.19,0.65,0.00,274.03,161.26,63.05,0.23,3.71,0.14,20.60,71.17,1.65
0.06,2.64,-2.00,276.90,120.23,97.30,0.19,0.65,0.00,273.60,160.08,64.28,0.24,3.71,0.13,21.09,68.28,0.18
0.06,2.64,-2.00,276.79,117.55,99.99,0.19,0.65,0.00,273.46,160.03,64.34,0.25,3.71,0.12,21.36,64.86,358.64
0.06,2.64,-2.00,276.73,115.32,102.25,0.19,0.65,0.00,273.41,160.38,64.02,0.25,3.71,0.11,21.08,60.84,357.19
0.06,2.64,-2.00,276.65,113.51,104.17,0.19,0.65,0.00,273.34,160.59,63.81,0.25,3.71,0.11,20.40,56.28,355.71
0.06,2.64,-2.00,276.25,114.84,103.01,0.19,0.65,0.00,273.29,161.21,63.22,0.26,3.71,0.10,19.77,52.61,354.21
0.06,2.64,-2.00,275.79,115.10,102.88,0.19,0.65,0.00,273.16,160.87,63.57,0.26,3.72,0.09,19.00,48.88,352.65
0.06,2.64,-2.00,274.93,118.04,100.11,0.19,0.65,0.00,272.89,161.56,62.92,0.26,3.72,0.09,17.74,44.77,350.62
0.06,2.64,-2.00,274.05,125.96,92.51,0.19,0.65,0.00,272.62,161.71,62.78,0.26,3.72,0.08,16.33,40.11,348.17
0.06,2.64,-2.00,273.70,144.02,74.81,0.19,0.65,0.00,272.16,159.16,65.36,0.26,3.72,0.08,14.36,35.89,346.24
0.01,2.65,-1.97,275.16,94.49,107.50,0.19,0.65,0.00,271.77,152.91,71.68,0.26,3.72,0.08,12.47,32.54,345.00
-0.05,2.65,-1.96,274.62,83.81,97.61,0.19,0.65,0.00,271.50,150.19,74.44,0.24,3.73,0.09,10.94,29.48,344.45
-0.10,2.65,-1.97,276.53,70.07,101.16,0.19,0.65,0.00,271.26,145.82,78.87,0.22,3.74,0.11,9.35,27.63,345.34
-0.09,2.65,-1.97,277.44,76.78,93.90,0.19,0.65,0.00,271.15,142.54,82.23,0.18,3.74,0.14,8.59,25.24,346.49
-0.09,2.65,-1.96,276.24,83.22,87.46,0.19,0.65,0.00,271.12,136.53,88.31,0.14,3.75,0.17,8.11,21.60,348.47
-0.09,2.65,-1.96,276.69,88.31,82.10,0.19,0.65,0.00,271.06,139.96,84.97,0.09,3.76,0.20,6.95,18.56,350.71
-0.09,2.65,-1.96,277.29,91.21,79.03,0.19,0.65,0.00,271.28,146.02,78.92,0.04,3.76,0.21,5.84,16.72,353.36
-0.09,2.65,-1.96,277.87,93.21,76.97,0.19,0.65,0.00,271.23,143.92,81.21,0.00,3.77,0.23,5.44,14.47,355.84
-0.09,2.65,-1.96,278.45,95.85,74.26,0.19,0.65,0.00,271.03,135.39,89.70,-0.03,3.76,0.23,6.07,12.68,357.38
-0.09,2.65,-1.96,279.25,98.29,71.78,0.19,0.66,0.01,273.12,331.79,250.44,-0.04,3.76,0.24,6.48,11.29,358.51
-0.09,2.65,-1.96,279.32,98.94,71.20,0.16,0.67,0.06,271.85,208.30,357.02,-0.05,3.76,0.23,7.06,9.27,359.22
-0.09,2.65,-1.97,279.42,98.87,71.49,0.13,0.67,0.10,277.00,158.01,35.87,-0.04,3.76,0.23,7.58,6.77,359.00
-0.09,2.65,-1.97,279.23,96.28,74.21,0.11,0.66,0.11,271.42,51.06,137.30,-0.02,3.76,0.22,7.83,5.09,358.77
-0.09,2.64,-1.97,279.07,91.78,78.87,0.11,0.65,0.11,275.80,132.51,55.56,0.00,3.76,0.21,7.78,2.76,358.51
-0.09,2.65,-1.97,278.30,87.09,83.85,0.11,0.65,0.11,274.66,127.94,60.21,0.03,3.76,0.20,7.70,1.01,358.49
-0.09,2.65,-1.97,277.00,91.41,80.06,0.11,0.65,0.11,273.86,121.38,66.86,0.05,3.76,0.19,7.60,0.11,358.13
-0.09,2.65,-1.97,276.12,92.18,79.65,0.11,0.65,0.11,272.92,122.86,65.55,0.06,3.76,0.19,7.15,358.99,357.44
-0.13,2.66,-1.97,276.18,78.24,81.96,0.11,0.65,0.11,272.65,123.07,65.43,0.06,3.77,0.18,6.33,357.49,356.97
-0.20,2.66,-2.01,279.99,64.27,78.87,0.11,0.65,0.11,272.37,122.24,66.31,0.05,3.77,0.18,6.04,355.48,356.67
-0.21,2.65,-2.04,280.86,43.45,95.66,0.11,0.65,0.11,272.22,121.21,67.45,0.03,3.77,0.19,5.88,353.57,356.97
-0.22,2.64,-2.04,275.24,59.22,80.45,0.11,0.65,0.11,272.07,123.16,65.58,-0.01,3.77,0.19,6.37,352.54,358.05
-0.22,2.64,-2.05,275.47,62.61,76.66,0.11,0.65,0.11,272.12,120.45,68.41,-0.05,3.77,0.20,7.43,351.03,359.22
-0.22,2.64,-2.05,275.89,66.41,72.60,0.11,0.65,0.11,272.12,121.40,67.55,-0.09,3.76,0.21,8.36,349.93,359.82
-0.22,2.64,-2.04,276.30,67.78,71.13,0.11,0.65,0.11,272.13,119.48,69.56,-0.13,3.76,0.21,10.31,350.07,359.82
-0.22,2.64,-2.04,276.49,68.80,70.06,0.11,0.65,0.11,272.16,120.90,68.25,-0.16,3.75,0.21,10.87,349.64,0.75
-0.21,2.64,-2.04,276.79,69.14,69.69,0.11,0.65,0.11,272.34,123.12,65.96,-0.18,3.75,0.21,11.29,348.65,2.40
-0.21,2.64,-2.04,276.93,68.46,70.38,0.11,0.65,0.11,272.50,124.30,64.79,-0.20,3.75,0.21,11.53,347.72,3.65
-0.21,2.64,-2.04,276.96,68.23,70.60,0.11,0.65,0.11,272.56,124.07,65.03,-0.21,3.74,0.20,11.45,346.87,4.16
-0.22,2.64,-2.05,276.83,67.56,71.24,0.11,0.65,0.11,272.65,125.54,63.54,-0.21,3.74,0.19,11.84,346.30,4.36
-0.22,2.64,-2.05,276.64,66.78,72.06,0.11,0.65,0.11,272.88,126.68,62.31,-0.20,3.75,0.19,11.75,346.41,4.19
-0.22,2.64,-2.05,276.50,66.03,72.82,0.11,0.65,0.11,273.03,128.41,60.53,-0.20,3.75,0.18,12.04,346.83,4.19
-0.22,2.64,-2.05,276.39,65.41,73.48,0.11,0.65,0.11,273.19,129.09,59.80,-0.19,3.75,0.18,12.17,347.02,3.71
-0.22,2.64,-2.05,276.30,64.84,74.09,0.11,0.65,0.11,273.32,129.86,59.02,-0.18,3.75,0.17,12.17,347.44,3.24
